step,y_a_mean,y_a_std,y_b_mean,y_b_std,sign_gate_mean,sign_gate_std,separation_mean,separation_std,target_component_mean,target_component_std,orthogonal_component_mean,orthogonal_component_std,weight_norm_mean,weight_norm_std
2710,0.0027718153153546156,0.018179828583620616,-0.0024883666390087458,0.01748281446567933,0.84,0.3703280399090206,0.029539668218931184,0.018581293607369324,0.003719510330205439,0.02457061529979191,0.00020042848116251548,0.005695597664936254,0.02245102350941131,0.011660956205943715
2711,0.0027731281163869428,0.018188291337557415,-0.002489679809077643,0.017491259810861127,0.84,0.3703280399090206,0.02955442387377843,0.018590567561784597,0.0037213671721783143,0.024582886048358798,0.00020042822021425433,0.005695596991037729,0.022461074375162794,0.011667669981223254
2712,0.0027744414773769677,0.01819675839031133,-0.002490993568790145,0.01749970956069515,0.84,0.3703280399090206,0.02956918673531618,0.018599846034456746,0.0037232248270420666,0.02459516280028328,0.00020042793827488675,0.005695596320984512,0.02247113039787181,0.01167438704961591
2713,0.002775755435577594,0.018205229798027633,-0.002492308002547361,0.01750816359556391,0.84,0.3703280399090206,0.029583956868154928,0.018609128862703776,0.003725083380819073,0.02460744552039536,0.00020042760200559735,0.005695595618440355,0.022481191587429006,0.01168110732735285
2714,0.002777070254087448,0.01821370580768735,-0.0024936229252489283,0.01751662212279859,0.84,0.3703280399090206,0.029598734538885764,0.0186184164712718,0.0037269428886624358,0.02461973452430371,0.0002004275283309306,0.005695594946509875,0.022491258157401335,0.011687831114229457
2715,0.0027783856459427624,0.01822218611676563,-0.0024949386797379703,0.017525085121908382,0.84,0.3703280399090206,0.02961351950420067,0.018627708654355903,0.003728803390084824,0.024632029578844226,0.00020042727191016275,0.005695594282524312,0.022501329941250193,0.0116945582401811
2716,0.0027797017653938385,0.018230670945942617,-0.002496254898724146,0.017533552576666764,0.84,0.3703280399090206,0.02962831190379802,0.018637005474745068,0.0037306647344441824,0.02464433081671731,0.0002004272015282186,0.005695593708663877,0.022511407064463227,0.011701288735843546
2717,0.0027810184727422894,0.018239160344385864,-0.002497571926214732,0.017542024412683283,0.84,0.3703280399090206,0.029643111756886355,0.01864630702761108,0.003732527066208713,0.024656638263375552,0.00020042697515354393,0.005695593043085052,0.022521489468934196,0.01170802272145403
2718,0.0027823358797468244,0.018247654081845362,-0.002498889572452754,0.01755050066714069,0.84,0.3703280399090206,0.029657918899320065,0.018655613129097876,0.003734390330225312,0.024668951757134266,0.00020042680598992332,0.005695592362711338,0.02253157708323315,0.011714760020023068
2719,0.0027836538467090575,0.018256152103882154,-0.0025002079998375846,0.017558981331335932,0.84,0.3703280399090206,0.029672733271145262,0.01866492378541023,0.003736254542546003,0.024681271261085186,0.00020042648042198225,0.005695591626074922,0.022541669852176004,0.011721500643543032
2720,0.002784972490044311,0.0182646545325837,-0.0025015269935829564,0.017567466455993788,0.84,0.3703280399090206,0.029687555035925472,0.0186742389157627,0.003738119633612022,0.024693596855754115,0.00020042623264461114,0.0056955910318936785,0.022551767931995564,0.011728244533068394
2721,0.0027862918144091965,0.018273161350383597,-0.002502846614806913,0.01757595597430152,0.84,0.3703280399090206,0.029702384127886033,0.018683558620545455,0.0037399856499330747,0.02470592853157092,0.00020042602273354898,0.0056955903592733805,0.022561871224866543,0.011734991767586503
2722,0.0027876116888364776,0.018281672732611665,-0.0025041668862104418,0.017584450091277338,0.84,0.3703280399090206,0.029717220775200986,0.018692883176793226,0.0037418525149533616,0.024718266545072032,0.00020042574202895277,0.005695589690428285,0.02257197991787664,0.011741742533361086
2723,0.0027889324026182296,0.01829018874174699,-0.0025054878188529982,0.01759294859393984,0.84,0.3703280399090206,0.02973206488357391,0.01870221256729241,0.003743720441053488,0.024730610799102177,0.00020042558727099332,0.005695588989829654,0.02258209393772746,0.011748496824971177
2724,0.002790253755520098,0.01829870903380453,-0.0025068093853769825,0.017601451540850372,0.84,0.3703280399090206,0.02974691632203758,0.018711546299137623,0.003745589267301638,0.02474296105181013,0.00020042543621734678,0.005695588383771273,0.02259221318930788,0.011755254326689097
2725,0.0027915758546441793,0.01830723393837993,-0.002508131634676829,0.017609958887386052,0.84,0.3703280399090206,0.029761775265214965,0.01872088479364217,0.003747459104004017,0.02475531755257479,0.000200425330027045,0.005695587709901343,0.022602337785199867,0.01176201530060454
2726,0.0027928985719336196,0.018315763077001387,-0.0025094546418404206,0.01761847102373318,0.84,0.3703280399090206,0.02977664162637666,0.01873022813512226,0.003749329913705907,0.024767680285864582,0.00020042512505506676,0.005695587025423083,0.022612467679861803,0.011768779816444924
2727,0.002794221765361726,0.01832429680361126,-0.002510778187424876,0.017626987547751407,0.84,0.3703280399090206,0.02979151543171611,0.018739576070933742,0.00375120144080972,0.024780049211698792,0.00020042487604292458,0.005695586398362074,0.022622602887450372,0.011775547713138119
2728,0.0027955457143252717,0.018332834819993975,-0.002512102490290999,0.017635508410992932,0.84,0.3703280399090206,0.029806396490312182,0.018748928502928617,0.003753074037636769,0.024792424121434575,0.00020042462579601174,0.005695585626982967,0.022632743243780454,0.011782318891253135
2729,0.0027968702698126435,0.018341377383893635,-0.0025134274386800826,0.017644033781686483,0.84,0.3703280399090206,0.0298212850629352,0.018758285547997664,0.0037549475197945904,0.024804805247706525,0.0002004243479725474,0.0056955850490576715,0.02264288901783782,0.011789093416040895
2730,0.0027981955901486798,0.018349924201596177,-0.002514753071591258,0.017652563636873515,0.84,0.3703280399090206,0.02983618093363475,0.018767647180903905,0.003756822026812302,0.024817192426958012,0.00020042412694854696,0.005695584359969756,0.022653039983677258,0.011795871285861306
2731,0.002799521628767252,0.01835847568483572,-0.0025160792033420876,0.01766109797815517,0.84,0.3703280399090206,0.029851084376568904,0.0187770135947297,0.0037586973944653684,0.02482958592572954,0.00020042406109409605,0.005695583729655331,0.022663196354915826,0.01180265267335787
2732,0.002800848190090619,0.018367031781055868,-0.0025174061063444244,0.01766963688583684,0.84,0.3703280399090206,0.029865995394065977,0.018786384938709957,0.00376057367708371,0.02484198579348528,0.00020042381949057975,0.00569558302194931,0.022673358123834964,0.011809437643979116
2733,0.002802175465039909,0.01837559218545323,-0.0025187336874660103,0.017678180096107894,0.84,0.3703280399090206,0.029880913599627093,0.018795760712062792,0.0037624509438145015,0.024854391593116268,0.00020042360299407262,0.005695582341828304,0.022683525047509593,0.011816225830819932
2734,0.002803503248724155,0.018384156981724232,-0.0025200619612587615,0.017686727821130423,0.84,0.3703280399090206,0.029895839248783886,0.01880514101014461,0.0037643290600677063,0.02486680353820827,0.00020042325643502532,0.005695581685796588,0.02269369725947918,0.011823017373498978
2735,0.0028048318484798075,0.018392726256603233,-0.0025213908875593915,0.017695279982041567,0.84,0.3703280399090206,0.029910772321163678,0.018814525989225436,0.0037662082147632836,0.0248792216461711,0.00020042302553285722,0.005695581012844461,0.022703874778990288,0.011829812316871743
2736,0.002806161098997109,0.018401300025422115,-0.0025227203755639493,0.017703836601034206,0.84,0.3703280399090206,0.029925712798140013,0.01882391571930046,0.003768088226801492,0.024891645960020206,0.0002004228576040077,0.005695580253383133,0.022714057570344684,0.011836610728150036
2737,0.002807490900158882,0.018409878211109766,-0.0025240505184046923,0.017712397763134886,0.84,0.3703280399090206,0.029940660742577164,0.018833310000162234,0.0037699690912432484,0.024904076443376805,0.00020042261600049124,0.005695579581556562,0.02272424570808721,0.011843412464770414
2738,0.0028088214102899656,0.018418460895823083,-0.002525381385930814,0.017720963461973483,0.84,0.3703280399090206,0.02995561625226401,0.018842708951062895,0.0037718509694319564,0.02491651317639211,0.00020042236328403636,0.005695578892636075,0.022734439237405243,0.011850217609978607
2739,0.002810152703896165,0.018427048123341037,-0.002526712839026004,0.017729533407584656,0.84,0.3703280399090206,0.029970579056534916,0.018852112502989467,0.003773733815681091,0.024928955974005403,0.00020042225050828945,0.005695578235498742,0.02274463798621031,0.01185702612288182
2740,0.0028114846133394165,0.018435639728986913,-0.0025280450654099696,0.017738108126103394,0.84,0.3703280399090206,0.02998554940073518,0.018861520954692197,0.003775617644190519,0.02494140509747747,0.00020042202639736163,0.005695577571577848,0.02275484211857453,0.01186383821340035
2741,0.002812817101366818,0.0184442359267019,-0.00252937796554761,0.017746687255785907,0.84,0.3703280399090206,0.030000527258671354,0.018870934059383733,0.003777502358236514,0.024953860452367936,0.0002004217349914167,0.0056955768801994515,0.022765051590371312,0.011870653728843187
2742,0.0028141503169899808,0.018452836665868732,-0.0025307115344912743,0.0177552708956924,0.84,0.3703280399090206,0.03001551260735141,0.018880351963668905,0.0037793880596876813,0.024966322064271962,0.00020042148515609425,0.005695576193827802,0.022775266421908285,0.011877472733882382
2743,0.002815484229940921,0.018461441715902166,-0.002532045774569269,0.017763858952689462,0.84,0.3703280399090206,0.030030505293107124,0.0188897742419724,0.0037812747287876845,0.024978789681066073,0.00020042125384233563,0.005695575580199528,0.022785486513435513,0.011884294919453304
2744,0.0028168187919072806,0.01847005121614247,-0.0025333805530681273,0.01777245152802682,0.84,0.3703280399090206,0.03004550539102638,0.0188992012565642,0.003783162237531935,0.024991263505561207,0.0002004211007307373,0.005695574917301404,0.022795711896232574,0.011891120551684318
2745,0.002818153992993757,0.01847866515834112,-0.002534716060908977,0.017781048870932313,0.84,0.3703280399090206,0.03006051317526726,0.01890863304109508,0.003785050713925023,0.025003743698873804,0.00020042088382264016,0.005695574248976275,0.022805942752178128,0.011897949673604484
2746,0.0028194898611400275,0.018487283768449728,-0.0025360522608389147,0.017789650481338577,0.84,0.3703280399090206,0.030075528366432992,0.01891806956509235,0.0037869401513815014,0.025016230079120273,0.00020042064921615922,0.005695573545473077,0.022816178880794787,0.011904782279594607
2747,0.0028208263544365762,0.018495906868708778,-0.0025373890422633848,0.0177982565588093,0.84,0.3703280399090206,0.030090550972672644,0.018927510796823383,0.003788830442064709,0.025028722655957902,0.00020042044547895213,0.005695572810550862,0.022826420311200253,0.011911618300697044
2748,0.0028221635380759834,0.018504534398054332,-0.0025387266182224266,0.01780686712868661,0.84,0.3703280399090206,0.030105581064999568,0.01893695653683609,0.0037907217827148165,0.02504122136713927,0.0002004201680670781,0.005695572198594567,0.022836667086504604,0.011918457657750528
2749,0.002823501421371475,0.018513166356998314,-0.0025400647419155575,0.01781548240838459,0.84,0.3703280399090206,0.03012061872257618,0.018946407124422728,0.0037926140054029733,0.025053726415453184,0.0002004199980802772,0.005695571499417627,0.022846919264608006,0.011925300511823028
2750,0.002824839881504886,0.01852180294520919,-0.0025414035507128575,0.017824102073243784,0.84,0.3703280399090206,0.030135663871478754,0.018955862454768158,0.0037945071204189386,0.02506623771433396,0.00020041975153767676,0.005695570727071579,0.02285717677523534,0.011932146825447673
2751,0.002826178966788575,0.01853044399413604,-0.0025427430236595683,0.017832726400305855,0.84,0.3703280399090206,0.03015071670204634,0.018965322285955745,0.003796401147107458,0.025078755286072844,0.00020041947741852528,0.005695570102215492,0.022867439788350357,0.01193899642575371
2752,0.002827518798294477,0.01853908950788699,-0.0025440832049935126,0.017841355351367154,0.84,0.3703280399090206,0.03016577700705966,0.018974787084804896,0.0037982962023601803,0.025091279162019444,0.00020041923005274443,0.005695569380563422,0.022877708120297546,0.011945849659909179
2753,0.0028288593294564634,0.018547739495080855,-0.0025454240970429966,0.017849988521155973,0.84,0.3703280399090206,0.03018084457464283,0.01898425633879812,0.003800192254896242,0.025103809023252734,0.0002004189748667477,0.005695568725494979,0.022887981662360696,0.011952706137712816
2754,0.0028302004997385667,0.018556394232309377,-0.0025467655912507327,0.01785862638934882,0.84,0.3703280399090206,0.030195919918478465,0.018993730646078233,0.0038020891851486553,0.02511634542949593,0.00020041874581673598,0.005695568073991349,0.0228982607550025,0.01195956630127315
2755,0.002831542309722863,0.018565053353393684,-0.002548107793845702,0.01786726874785085,0.84,0.3703280399090206,0.030211002686119173,0.019003209561055723,0.0038039870686442444,0.025128887984411187,0.0002004184681990668,0.005695567328124284,0.022908545100889285,0.01196642987580748
2756,0.0028328848077217115,0.018573716986400528,-0.0025494506140239536,0.017875915564057116,0.84,0.3703280399090206,0.030226092932862228,0.019012693019612767,0.0038058858753369155,0.025141436702314536,0.000200418240383826,0.005695566739817425,0.022918834837103875,0.011973296735501357
2757,0.002834228024003096,0.01858238499617168,-0.002550794105336536,0.017884566837165224,0.84,0.3703280399090206,0.030241190588858446,0.019022181051279455,0.003807785664495675,0.025153991542371894,0.00020041804590740099,0.0056955660460800365,0.02292912985048727,0.011980166909519833
2758,0.002835571875330061,0.018591057332743185,-0.0025521382360602727,0.017893222851694993,0.84,0.3703280399090206,0.03025629577488871,0.01903167381875712,0.0038096863548314343,0.025166552652745276,0.00020041784834404878,0.0056955653228071765,0.02293943021901921,0.011987040565869325
2759,0.0028369162959279493,0.01859973450527363,-0.0025534829378011637,0.0179018832860973,0.84,0.3703280399090206,0.030271408568078185,0.019041171497468697,0.003811587851472625,0.025179120161726968,0.00020041764954592523,0.0056955646548020695,0.022949736028841042,0.011993917815295468
2760,0.0028382614674046635,0.018608416219448663,-0.0025548284783144483,0.017910548238607646,0.84,0.3703280399090206,0.03028652892418904,0.019050673989306783,0.003813490472166973,0.025191693956004173,0.00020041738859766407,0.005695563890498819,0.022960047233031373,0.012000798541610144
2761,0.002839607413043268,0.018617102454596787,-0.0025561747152823954,0.01791921755962295,0.84,0.3703280399090206,0.030301656752708368,0.0190601809170483,0.003815394132744258,0.02520427385042552,0.0002004171825967102,0.005695563310754199,0.022970363812898867,0.012007682500718403
2762,0.002840953972772695,0.018625793146770087,-0.0025575215709977782,0.017927891611996927,0.84,0.3703280399090206,0.030316792138910385,0.019069692804923297,0.003817298665069836,0.025216860121487543,0.00020041697330303382,0.005695562624632305,0.022980685751358886,0.012014570112849478
2763,0.0028423011529957877,0.018634488325635693,-0.0025588691045413726,0.0179365703453769,0.84,0.3703280399090206,0.030331935123249422,0.019079209506027567,0.003819204115447617,0.025229452731305422,0.0002004167234677111,0.005695561938187684,0.022991013121006376,0.012021461221535286
2764,0.0028436488745501266,0.018643187990222427,-0.00256021728127962,0.01794525348999044,0.84,0.3703280399090206,0.03034708557272097,0.019088730699799467,0.0038211104034116933,0.025242051489516255,0.0002004164016040826,0.005695561241826638,0.02300134581582869,0.012028355603058876
2765,0.0028449975477997215,0.018651892471612617,-0.0025615661300253125,0.0179539410520226,0.84,0.3703280399090206,0.030362243715208025,0.019098256788185924,0.0038230178395069615,0.02525465663991345,0.00020041627750960178,0.0056955605582047295,0.023011683988125305,0.012035253587910083
2766,0.002846346874139272,0.018660601180642753,-0.0025629155986825938,0.017962633319017898,0.84,0.3703280399090206,0.030377409299544526,0.01910778748144109,0.003824926175750254,0.025267267957183037,0.0002004161768757694,0.005695559863297821,0.023022027474837295,0.01204215492676886
2767,0.00284769682388287,0.018669314634414347,-0.002564265782420989,0.01797133009166387,0.84,0.3703280399090206,0.030392582508211488,0.019117323123580814,0.00382683545844548,0.0252798856761815,0.00020041601141646166,0.005695559180756025,0.023032376417309503,0.012049059861439776
2768,0.0028490473149577157,0.018678032608318993,-0.002565616589272395,0.01798003144360662,0.84,0.3703280399090206,0.03040776331385132,0.019126863421008233,0.003828745564527138,0.02529250968812476,0.0002004157881287145,0.0056955584894394515,0.023042730766008258,0.012055968210603242
2769,0.0028503985895076767,0.018686755063495264,-0.0025669681080034935,0.017988737246678595,0.84,0.3703280399090206,0.03042295159510104,0.019136408353117126,0.003830656727984321,0.02530513987463472,0.0002004156154665763,0.0056955577828935585,0.023053090459750555,0.012062879919937639
2770,0.0028517504199407993,0.01869548200552379,-0.002568320365098771,0.01799744767364736,0.84,0.3703280399090206,0.03043814746575663,0.019145958006547795,0.003832568806612574,0.025317776360238582,0.00020041531377087363,0.005695557071743085,0.023063455569225857,0.01206979506879297
2771,0.0028531029872829097,0.018704213709927156,-0.0025696733698714527,0.01800616280567136,0.84,0.3703280399090206,0.030453351064934395,0.01915551284982634,0.0038344819350019325,0.02533041938663477,0.00020041500446075,0.0056955564423651255,0.023073826231740778,0.012076713982907338
2772,0.002854456168715842,0.018712949769007396,-0.002571027059748303,0.01801488247854564,0.84,0.3703280399090206,0.030468562174064573,0.019165072168776418,0.0038363959820608795,0.025343068569964954,0.0002004146449366076,0.005695555743846195,0.023084202220140865,0.012083636185677659
2773,0.0028558100032387303,0.018721690360406544,-0.002572381315694656,0.018023606519913353,0.84,0.3703280399090206,0.03048378073697677,0.019174635993085904,0.0038383108911957463,0.02535572389574211,0.00020041434694521778,0.005695555079050235,0.023094583536347354,0.012090561675120605
2774,0.0028571645705960692,0.018730435444146286,-0.0025737363239750266,0.01803233546352959,0.84,0.3703280399090206,0.03049900706158951,0.01918420488002534,0.003840226850503309,0.02536838573449653,0.00020041403516555243,0.005695554356021123,0.023104970392034786,0.012097490832124951
2775,0.0028585196885978804,0.018739185071344897,-0.0025750918936682863,0.018041068682211937,0.84,0.3703280399090206,0.030514240742195397,0.01919377829772686,0.003842143596154172,0.025381053677018543,0.00020041371577146603,0.0056955535796538,0.0231153624652473,0.012104423343069881
2776,0.002859875550493598,0.01874793923563833,-0.0025764481388614513,0.018049806414386808,0.84,0.3703280399090206,0.030529481979028786,0.01920335639938032,0.003844061345468025,0.02539372787048405,0.00020041344473924191,0.005695552828288717,0.02312575994997558,0.012111359246805812
2777,0.002861232243012637,0.018756697978118898,-0.002577805129403714,0.018058548795276935,0.84,0.3703280399090206,0.03054473090538522,0.01921293935269808,0.0038459802091626635,0.025406408442967033,0.00020041323400499936,0.005695552094652543,0.023136162930986456,0.012118298679403833
2778,0.0028625895839650183,0.018765461312306976,-0.0025791626906720923,0.018067295565280396,0.84,0.3703280399090206,0.030559987248270772,0.01922252708239011,0.00384789993493322,0.025419095237520513,0.0002004130782180641,0.0056955513001598216,0.023146571206664017,0.012125241585927551
2779,0.0028639474947704004,0.01877422927046568,-0.0025805209577083586,0.018076047196346562,0.84,0.3703280399090206,0.03057525148789864,0.019232119686531747,0.0038498205627039584,0.025431788579619103,0.00020041282632478975,0.005695550595518727,0.023156985113752016,0.012132188073977252
2780,0.0028653060377109795,0.018783001712661646,-0.002581879893259611,0.018084803474112517,0.84,0.3703280399090206,0.030590523314021994,0.019241717062975255,0.003851742110173261,0.02544448823760326,0.0002004125487071207,0.005695549873505771,0.023167404446007483,0.012139138016270142
2781,0.0028666653926484285,0.018791778832893468,-0.0025832395974430254,0.01809356408418837,0.84,0.3703280399090206,0.03060580268531339,0.019251319090561825,0.0038536647753160706,0.025457194109730855,0.00020041230175293022,0.005695549230100536,0.023177829185407273,0.01214609134478915
2782,0.00286802533606533,0.01880056063395972,-0.0025845999165903777,0.018102329380359983,0.84,0.3703280399090206,0.030621089811320418,0.019260926053709996,0.0038555882914218624,0.02546990647327651,0.00020041203607138028,0.0056955485590755315,0.023188259430971993,0.01215304831091164
2783,0.002869385969825089,0.018809347016095327,-0.0025859610323095694,0.01811109934806716,0.84,0.3703280399090206,0.030636384626268408,0.019270537917195126,0.0038575128589351192,0.025482625243613614,0.00020041169527459745,0.005695547863111947,0.0231986951704589,0.012160008826388258
2784,0.0028707473224494607,0.01881813783219615,-0.00258732278161915,0.018119873810663854,0.84,0.3703280399090206,0.030651686888595576,0.01928015440771889,0.0038594383827784797,0.02549535018391956,0.00020041141477579607,0.005695547154157058,0.023209136228412367,0.012166972713667562
2785,0.002872109418967739,0.01882693323029544,-0.0025886851784889587,0.018128652865398734,0.84,0.3703280399090206,0.03066699689341476,0.019289775499516548,0.0038613648905284938,0.025508081461212306,0.00020041120239519224,0.0056955464830242076,0.02321958280495108,0.012173939966113361
2786,0.002873472094652243,0.018835733308805697,-0.0025900481251301243,0.018137436460082073,0.84,0.3703280399090206,0.030682314499281348,0.01929940145793435,0.0038632921965579274,0.02552081911773477,0.00020041101079989936,0.005695545819658578,0.023230034812976,0.012180910766886982
2787,0.00287483551655896,0.018844537812472383,-0.0025914118727087044,0.018146224634644204,0.84,0.3703280399090206,0.0306976396360551,0.019309032118918254,0.0038652205965944266,0.025533563002752627,0.00020041078051511677,0.005695545122385709,0.023240492211029296,0.012187884956135198
2788,0.002876199610764161,0.018853346943050575,-0.0025927763051004147,0.01815501743674674,0.84,0.3703280399090206,0.03071297238318948,0.01931866776536852,0.0038671499562537505,0.025546313292727534,0.00020041054138114213,0.005695544419405825,0.023250955035753966,0.012194862802507336
2789,0.00287756439356599,0.018862160696258366,-0.0025941413268446923,0.018163815002195733,0.84,0.3703280399090206,0.03072831295488868,0.019328308242679258,0.003869080219559616,0.0255590700692388,0.0002004103724233168,0.0056955437634352395,0.023261423439996615,0.01220184418739909
2790,0.0028789298760239033,0.018870979080366536,-0.002595507086953148,0.01817261718207255,0.84,0.3703280399090206,0.03074366123182699,0.019337953587348338,0.0038710114996993623,0.025571833255409564,0.0002004101760947355,0.005695543051836201,0.023271897344712224,0.012208829090695544
2791,0.002880295974900946,0.01887980202767003,-0.002596873405855149,0.018181423861667125,0.84,0.3703280399090206,0.030759017068194224,0.01934760354538881,0.0038729436108399574,0.02558460269447114,0.0002004100205135954,0.005695542398022521,0.023282376659447053,0.012215817353988367
2792,0.0028816627111518753,0.018888629561570686,-0.0025982405143440703,0.01819023501754617,0.84,0.3703280399090206,0.030774380477669182,0.019357258226294024,0.0038748767309942176,0.02559737840871744,0.00020040975730158757,0.005695541704590628,0.023292861359446738,0.012222809081855678
2793,0.002883030123775825,0.01889746144239737,-0.0025996082491474225,0.01819905083507875,0.84,0.3703280399090206,0.030789751439006068,0.019366917502122712,0.0038768107722876076,0.025610160350314326,0.00020040952948634686,0.0056955409835996815,0.02330335145043329,0.012229804142665753
2794,0.0028843982552643867,0.018906298180268725,-0.0026009767246432604,0.018207871272088456,0.84,0.3703280399090206,0.030805130122462287,0.01937658205605424,0.003878745845643719,0.025622948864879196,0.00020040928623646926,0.005695540238639576,0.023313847062768196,0.012236803043474711
2795,0.0028857669845456257,0.01891513955956558,-0.0026023459917632863,0.018216696439838715,0.84,0.3703280399090206,0.03082051667268388,0.01938625138942988,0.003880681901465918,0.025635743860249856,0.00020040890592701573,0.005695539524113317,0.023324348268308075,0.012243805458892762
2796,0.0028871365136001258,0.01892398529283917,-0.002603715803998057,0.018225526029786367,0.84,0.3703280399090206,0.030835910597525072,0.019395925175659613,0.0038826189082675454,0.02564854491592501,0.00020040870568832644,0.005695538791176046,0.02333485474117368,0.012250811114419894
2797,0.002888506626477465,0.01893283575744335,-0.00260508639854379,0.018234360358658247,0.84,0.3703280399090206,0.030851312300655992,0.019405604049464294,0.003884556881071648,0.025661352517186136,0.00020040836509733874,0.005695538121761381,0.02334536678848166,0.012257820466780959
2798,0.0028898774256231265,0.01894169072625202,-0.002606457587098703,0.018243199182479488,0.84,0.3703280399090206,0.030866721588536164,0.01941528749104931,0.0038864957591686544,0.02567416635815539,0.0002004080897434162,0.005695537357823578,0.023355884230387168,0.01226483313555769
2799,0.0028912490181392057,0.018950550364938683,-0.0026078294788021593,0.01825204278881432,0.84,0.3703280399090206,0.030882138710585424,0.019424975967477,0.003888435695464366,0.02568698674480668,0.00020040787818599289,0.005695536592008891,0.023366407256661222,0.012271849485050553
2800,0.002892621275386773,0.018959414591827546,-0.0026092020529904403,0.01826089093061972,0.84,0.3703280399090206,0.03089756345638307,0.019434669122376517,0.0038903765843858688,0.02569981342963003,0.0002004076540750652,0.005695535877070791,0.023376935735351597,0.01227886924268132
2801,0.002893994097830728,0.01896828350009008,-0.002610575174330734,0.018269743648867288,0.84,0.3703280399090206,0.030912995861726814,0.019444367129923052,0.003892318259856467,0.025712646526094084,0.00020040744272343711,0.005695535142482921,0.023387469693935462,0.012285892506629896
2802,0.0028953676484525202,0.018977157013543557,-0.002611949073325377,0.01827860113519606,0.84,0.3703280399090206,0.030928436110552866,0.019454069940230825,0.003894261000111218,0.0257254860851835,0.000200407196386632,0.005695534519016304,0.02339800924929031,0.012292919306401572
2803,0.0028967418923275547,0.018986034952141014,-0.0026133236894384025,0.018287463254937665,0.84,0.3703280399090206,0.03094388397235889,0.01946377739369271,0.003896204737649307,0.025738331915587737,0.00020040693317462398,0.005695533838689132,0.023408554225856477,0.012299949483312771
2804,0.0028981168271275237,0.018994917775331414,-0.002614698829711415,0.01829632996021895,0.84,0.3703280399090206,0.03095933954929933,0.019473490057503207,0.003898149334382184,0.025751184315758863,0.00020040678788324186,0.005695533130499839,0.023419104724050364,0.012306983438004333
2805,0.00289949249883648,0.019003805029888077,-0.0026160747755784542,0.018305201341565557,0.84,0.3703280399090206,0.030974802820128388,0.01948320734426935,0.003900095021829403,0.025764043014804366,0.0002004065940242023,0.005695532398341961,0.023429660684861554,0.012314020792159729
2806,0.002900868863798678,0.019012696874887963,-0.002617451326805167,0.018314077220541885,0.84,0.3703280399090206,0.030990273652714676,0.019492929378516714,0.003902041627534619,0.025776908005398842,0.00020040646231530074,0.0056955316325651845,0.023440222051404645,0.01232106158262633
2807,0.0029022458265535534,0.019021593313879558,-0.002618828609120101,0.018322957835463657,0.84,0.3703280399090206,0.031005752282217146,0.01950265618358374,0.003903989172900531,0.02578977943730553,0.00020040623635221637,0.005695530933454676,0.023450789003669714,0.012328105824062059
2808,0.0029036235593957824,0.01903049464726715,-0.002620206415449502,0.018331842984296902,0.84,0.3703280399090206,0.031021238687535514,0.019512387995097847,0.003905937633334617,0.025802657390473077,0.00020040618438893905,0.005695530292294502,0.023461361525340518,0.012335153707904617
2809,0.0029050019319402055,0.01903940048050416,-0.0026215851577580905,0.018340732965683768,0.84,0.3703280399090206,0.031036732894426676,0.019522124709107486,0.003907887207943691,0.02581554181064025,0.0002004059229261898,0.005695529597730701,0.02347193958789072,0.012342205182615803
2810,0.002906380946515128,0.019048310839427134,-0.0026229646264982875,0.01834962737055031,0.84,0.3703280399090206,0.031052234597882488,0.01953186598927281,0.0039098377502016024,0.025828432406177892,0.0002004056017828446,0.005695528940580155,0.023482523021527535,0.012349259964838247
2811,0.0029077606374630703,0.019057225851394008,-0.002624344716896303,0.018358526519884427,0.84,0.3703280399090206,0.031067744025494903,0.019541612381390672,0.003911789210305921,0.025841329530752185,0.00020040531932898897,0.0056955281770363275,0.02349311194895823,0.012356318475444978
2812,0.0029091410333057866,0.019066145615460793,-0.002625725435937056,0.018367430231165115,0.84,0.3703280399090206,0.031083261310559464,0.019551363411994673,0.003913741613363658,0.025854233083226152,0.00020040509079346545,0.0056955275089219755,0.02350370648174888,0.012363380387938525
2813,0.0029105222062207757,0.019075069923582256,-0.002627106809231918,0.018376338492374005,0.84,0.3703280399090206,0.031098786215588915,0.019561119179075596,0.0039156950285219845,0.02586714294429698,0.00020040494910349857,0.005695526742555567,0.023514306449380143,0.012370445717350551
2814,0.0029119039257057013,0.019083998932248516,-0.0026284890090755653,0.018385251616591852,0.84,0.3703280399090206,0.031114318943145917,0.019570880164888668,0.003917649414621871,0.025880059426917176,0.0002004046094385893,0.005695525990695772,0.023524912002369405,0.012377514860133694
2815,0.0029132863081758843,0.019092932443287913,-0.0026298718304315115,0.018394169472529122,0.84,0.3703280399090206,0.031129859353677604,0.01958064595806976,0.003919604708998689,0.02589298229962567,0.00020040429909948962,0.005695525217163914,0.02353552302133377,0.012384587530758856
2816,0.0029146693792426958,0.019101870578369685,-0.0026312553875322917,0.01840309189023592,0.84,0.3703280399090206,0.03114540749360458,0.019590416435952926,0.003921561010537016,0.025905911529241363,0.0002004039554215746,0.005695524431724626,0.02354613956087848,0.01239166358943002
2817,0.002916053308872506,0.019110813342864064,-0.0026326395057549236,0.018412019051552462,0.84,0.3703280399090206,0.031160963451402495,0.01960019174497355,0.003923518315944126,0.025918847225911534,0.00020040382206631152,0.0056955237389005415,0.0235567617061812,0.012398743152340417
