model,rt,error,size_condition,cat_condition,rand_condition,block_type
0,4.423527e-06,0.0,s_ma,c_ma,c_ms,blocked
0,3.5320309e-06,0.0,s_ma,c_ma,c_ma,blocked
0,9.14531e-06,0.0,s_ma,c_ma,c_ms,blocked
0,8.543558e-06,0.0,s_ma,c_ma,c_ms,blocked
0,0.31602645,0.0,s_ms,c_ma,c_ms,blocked
0,0.43473938,0.0,s_ms,c_ma,c_ma,blocked
0,0.25581372,0.0,s_ms,c_ma,c_ma,blocked
0,0.12995356,0.0,s_ms,c_ma,c_ms,blocked
0,0.15027335,0.0,s_ms,c_ma,c_ma,blocked
0,7.440036e-06,0.0,s_ma,c_ms,c_ma,blocked
0,0.0012204149,0.0,s_ma,c_ms,c_ms,blocked
0,4.239993e-05,0.0,s_ma,c_ms,c_ms,blocked
0,6.707334e-06,0.0,s_ma,c_ms,c_ma,blocked
0,7.151225e-06,0.0,s_ma,c_ms,c_ma,blocked
0,0.14067715,0.0,s_ms,c_ms,c_ms,blocked
0,0.17051783,0.0,s_ms,c_ms,c_ma,blocked
0,0.14660889,0.0,s_ms,c_ms,c_ms,blocked
0,0.1377887,0.0,s_ms,c_ms,c_ma,blocked
0,0.20905635,0.0,s_ms,c_ms,c_ms,blocked
0,4.7196872e-06,0.0,s_ma,c_ma,c_ms,blocked
0,1.5330337e-05,0.0,s_ma,c_ma,c_ms,blocked
0,2.4658925e-06,0.0,s_ma,c_ma,c_ma,blocked
0,2.2126718e-05,0.0,s_ma,c_ma,c_ma,blocked
0,0.27390853,0.0,s_ms,c_ma,c_ma,blocked
0,0.17360522,0.0,s_ms,c_ma,c_ms,blocked
0,0.19256258,0.0,s_ms,c_ma,c_ms,blocked
0,0.0925297,0.0,s_ms,c_ma,c_ma,blocked
0,0.028311778,0.0,s_ms,c_ma,c_ms,blocked
0,0.00011231048,0.0,s_ma,c_ms,c_ms,blocked
0,0.00040043588,0.0,s_ma,c_ms,c_ma,blocked
0,0.00044297188,0.0,s_ma,c_ms,c_ma,blocked
0,1.4807995e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.00011186239,0.0,s_ma,c_ms,c_ms,blocked
0,0.10004035,0.0,s_ms,c_ms,c_ma,blocked
0,0.11515751,0.0,s_ms,c_ms,c_ms,blocked
0,0.12584712,0.0,s_ms,c_ms,c_ma,blocked
0,0.100153565,0.0,s_ms,c_ms,c_ms,blocked
0,0.12742019,0.0,s_ms,c_ms,c_ma,blocked
0,3.836654e-06,0.0,s_ma,c_ma,c_ma,blocked
0,1.6591159e-05,0.0,s_ma,c_ma,c_ms,blocked
0,1.7829854e-05,0.0,s_ma,c_ma,c_ms,blocked
0,4.2050695e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.14612585,0.0,s_ms,c_ma,c_ms,blocked
0,0.15358995,0.0,s_ms,c_ma,c_ma,blocked
0,0.2575624,0.0,s_ms,c_ma,c_ma,blocked
0,0.29237288,0.0,s_ms,c_ma,c_ms,blocked
0,0.05627022,0.0,s_ms,c_ma,c_ma,blocked
0,9.364112e-05,0.0,s_ma,c_ms,c_ma,blocked
0,3.6509475e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.00033596135,0.0,s_ma,c_ms,c_ms,blocked
0,0.0004429511,0.0,s_ma,c_ms,c_ma,blocked
0,7.9428944e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.11979359,0.0,s_ms,c_ms,c_ms,blocked
0,0.15441158,0.0,s_ms,c_ms,c_ma,blocked
0,0.14334673,0.0,s_ms,c_ms,c_ms,blocked
0,0.19066614,0.0,s_ms,c_ms,c_ma,blocked
0,0.23117921,0.0,s_ms,c_ms,c_ms,blocked
0,9.5509195e-06,0.0,s_ma,c_ma,c_ms,blocked
0,2.1059386e-06,0.0,s_ma,c_ma,c_ma,blocked
0,1.703614e-05,0.0,s_ma,c_ma,c_ms,blocked
0,1.9891844e-05,0.0,s_ma,c_ma,c_ma,blocked
0,0.2672848,0.0,s_ms,c_ma,c_ma,blocked
0,0.3207084,0.0,s_ms,c_ma,c_ms,blocked
0,0.17880042,0.0,s_ms,c_ma,c_ms,blocked
0,0.27412394,0.0,s_ms,c_ma,c_ma,blocked
0,0.14915666,0.0,s_ms,c_ma,c_ms,blocked
0,0.00047397468,0.0,s_ma,c_ms,c_ms,blocked
0,6.0994164e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.00017486396,0.0,s_ma,c_ms,c_ma,blocked
0,1.7011898e-05,0.0,s_ma,c_ms,c_ms,blocked
0,3.836554e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.22143544,0.0,s_ms,c_ms,c_ma,blocked
0,0.46640843,0.0,s_ms,c_ms,c_ms,blocked
0,0.35923612,0.0,s_ms,c_ms,c_ma,blocked
0,0.21154758,0.0,s_ms,c_ms,c_ms,blocked
0,0.42018765,0.0,s_ms,c_ms,c_ma,blocked
0,9.143713e-06,0.0,s_ma,c_ma,c_ms,blocked
0,2.2107693e-05,0.0,s_ma,c_ma,c_ma,blocked
0,4.678983e-05,0.0,s_ma,c_ma,c_ms,blocked
0,2.0406203e-05,0.0,s_ma,c_ma,c_ma,blocked
0,0.28788793,0.0,s_ms,c_ma,c_ma,blocked
0,0.31018472,0.0,s_ms,c_ma,c_ms,blocked
0,0.3665937,0.0,s_ms,c_ma,c_ms,blocked
0,0.24034713,0.0,s_ms,c_ma,c_ma,blocked
0,0.16561341,0.0,s_ms,c_ma,c_ms,blocked
0,0.0004548023,0.0,s_ma,c_ms,c_ms,blocked
0,4.147147e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.0003601734,0.0,s_ma,c_ms,c_ma,blocked
0,0.00033100476,0.0,s_ma,c_ms,c_ms,blocked
0,8.687517e-06,0.0,s_ma,c_ms,c_ms,blocked
0,0.10673308,0.0,s_ms,c_ms,c_ma,blocked
0,0.11944683,0.0,s_ms,c_ms,c_ms,blocked
0,0.21395078,0.0,s_ms,c_ms,c_ma,blocked
0,0.18161593,0.0,s_ms,c_ms,c_ms,blocked
0,0.18008305,0.0,s_ms,c_ms,c_ma,blocked
0,0.59352535,1.0,s_ms,c_ma,c_ms,blocked
0,0.5939874,1.0,s_ms,c_ma,c_ma,blocked
0,0.8011784,1.0,s_ms,c_ma,c_ms,blocked
0,0.6421982,1.0,s_ms,c_ma,c_ma,blocked
0,0.6179837,1.0,s_ms,c_ma,c_ma,blocked
0,0.00036963547,0.0,s_ma,c_ma,c_ms,blocked
0,5.777045e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.00034080702,0.0,s_ma,c_ma,c_ma,blocked
0,0.00012887186,0.0,s_ma,c_ma,c_ms,blocked
0,0.16746397,0.0,s_ms,c_ms,c_ms,blocked
0,0.092942074,0.0,s_ms,c_ms,c_ma,blocked
0,0.23430264,0.0,s_ms,c_ms,c_ma,blocked
0,0.18971732,0.0,s_ms,c_ms,c_ms,blocked
0,0.16166441,0.0,s_ms,c_ms,c_ms,blocked
0,0.0019772223,0.0,s_ma,c_ms,c_ma,blocked
0,0.00024810457,0.0,s_ma,c_ms,c_ms,blocked
0,0.00022276716,0.0,s_ma,c_ms,c_ma,blocked
0,9.3971474e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.000190789,0.0,s_ma,c_ms,c_ma,blocked
0,0.48822808,0.0,s_ms,c_ma,c_ma,blocked
0,0.7150469,1.0,s_ms,c_ma,c_ms,blocked
0,0.7774581,1.0,s_ms,c_ma,c_ma,blocked
0,0.5586791,1.0,s_ms,c_ma,c_ms,blocked
0,0.5884951,1.0,s_ms,c_ma,c_ms,blocked
0,0.00038459315,0.0,s_ma,c_ma,c_ms,blocked
0,3.5178902e-05,0.0,s_ma,c_ma,c_ma,blocked
0,8.769623e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.0007016879,0.0,s_ma,c_ma,c_ma,blocked
0,0.085409276,0.0,s_ms,c_ms,c_ma,blocked
0,0.11371591,0.0,s_ms,c_ms,c_ms,blocked
0,0.10917951,0.0,s_ms,c_ms,c_ms,blocked
0,0.11462638,0.0,s_ms,c_ms,c_ma,blocked
0,0.102983385,0.0,s_ms,c_ms,c_ma,blocked
0,0.0008627963,0.0,s_ma,c_ms,c_ms,blocked
0,0.00024369889,0.0,s_ma,c_ms,c_ma,blocked
0,0.00021671804,0.0,s_ma,c_ms,c_ms,blocked
0,0.0005732571,0.0,s_ma,c_ms,c_ma,blocked
0,0.000104941006,0.0,s_ma,c_ms,c_ms,blocked
0,0.6398227,1.0,s_ms,c_ma,c_ma,blocked
0,0.7190349,1.0,s_ms,c_ma,c_ms,blocked
0,0.67476696,1.0,s_ms,c_ma,c_ma,blocked
0,0.7337878,1.0,s_ms,c_ma,c_ms,blocked
0,0.5396425,1.0,s_ms,c_ma,c_ms,blocked
0,5.0625615e-05,0.0,s_ma,c_ma,c_ms,blocked
0,3.4058496e-05,0.0,s_ma,c_ma,c_ma,blocked
0,6.471168e-05,0.0,s_ma,c_ma,c_ms,blocked
0,5.232185e-06,0.0,s_ma,c_ma,c_ma,blocked
0,0.19846673,0.0,s_ms,c_ms,c_ma,blocked
0,0.15111226,0.0,s_ms,c_ms,c_ms,blocked
0,0.29532838,0.0,s_ms,c_ms,c_ms,blocked
0,0.3350141,0.0,s_ms,c_ms,c_ma,blocked
0,0.33125183,0.0,s_ms,c_ms,c_ma,blocked
0,0.00013469359,0.0,s_ma,c_ms,c_ms,blocked
0,9.6500866e-05,0.0,s_ma,c_ms,c_ma,blocked
0,2.7609818e-05,0.0,s_ma,c_ms,c_ms,blocked
0,1.9493764e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.0002907713,0.0,s_ma,c_ms,c_ms,blocked
0,0.7990233,1.0,s_ms,c_ma,c_ms,blocked
0,0.85909003,1.0,s_ms,c_ma,c_ma,blocked
0,0.61445415,1.0,s_ms,c_ma,c_ms,blocked
0,0.62655824,1.0,s_ms,c_ma,c_ma,blocked
0,0.6930852,1.0,s_ms,c_ma,c_ma,blocked
0,0.00029256882,0.0,s_ma,c_ma,c_ma,blocked
0,8.396673e-05,0.0,s_ma,c_ma,c_ms,blocked
0,6.314222e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.0002445201,0.0,s_ma,c_ma,c_ms,blocked
0,0.18654095,0.0,s_ms,c_ms,c_ms,blocked
0,0.089100614,0.0,s_ms,c_ms,c_ma,blocked
0,0.22868565,0.0,s_ms,c_ms,c_ma,blocked
0,0.18456586,0.0,s_ms,c_ms,c_ms,blocked
0,0.50789106,1.0,s_ms,c_ms,c_ms,blocked
0,0.0009557765,0.0,s_ma,c_ms,c_ma,blocked
0,0.00021012897,0.0,s_ma,c_ms,c_ms,blocked
0,9.474813e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.00028031942,0.0,s_ma,c_ms,c_ms,blocked
0,0.00010781409,0.0,s_ma,c_ms,c_ma,blocked
0,0.73559844,1.0,s_ms,c_ma,c_ma,blocked
0,0.9247446,1.0,s_ms,c_ma,c_ms,blocked
0,0.91642904,1.0,s_ms,c_ma,c_ma,blocked
0,0.78004956,1.0,s_ms,c_ma,c_ms,blocked
0,0.77513397,1.0,s_ms,c_ma,c_ms,blocked
0,0.00012461348,0.0,s_ma,c_ma,c_ms,blocked
0,0.000698024,0.0,s_ma,c_ma,c_ma,blocked
0,4.710453e-06,0.0,s_ma,c_ma,c_ma,blocked
0,0.00026164151,0.0,s_ma,c_ma,c_ms,blocked
0,0.5285406,1.0,s_ms,c_ms,c_ma,blocked
0,0.30966428,0.0,s_ms,c_ms,c_ms,blocked
0,0.5066352,1.0,s_ms,c_ms,c_ms,blocked
0,0.6075623,1.0,s_ms,c_ms,c_ma,blocked
0,0.50837904,1.0,s_ms,c_ms,c_ma,blocked
0,0.0021548108,0.0,s_ma,c_ms,c_ms,blocked
0,8.268855e-05,0.0,s_ma,c_ms,c_ma,blocked
0,1.24964545e-05,0.0,s_ma,c_ms,c_ms,blocked
0,1.8148834e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.00024098673,0.0,s_ma,c_ms,c_ms,blocked
0,4.6819664e-06,0.0,s_ma,c_ms,c_ma,blocked
0,0.00011155261,0.0,s_ma,c_ms,c_ms,blocked
0,9.742108e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.0004025548,0.0,s_ma,c_ms,c_ms,blocked
0,0.00039684866,0.0,s_ma,c_ms,c_ms,blocked
0,0.0543796,0.0,s_ms,c_ms,c_ms,blocked
0,0.082203865,0.0,s_ms,c_ms,c_ma,blocked
0,0.049483854,0.0,s_ms,c_ms,c_ma,blocked
0,0.07785942,0.0,s_ms,c_ms,c_ms,blocked
0,0.21457861,0.0,s_ms,c_ms,c_ma,blocked
0,0.0005532185,0.0,s_ma,c_ma,c_ms,blocked
0,0.0018688389,0.0,s_ma,c_ma,c_ms,blocked
0,0.0096328575,0.0,s_ma,c_ma,c_ma,blocked
0,0.0006384308,0.0,s_ma,c_ma,c_ma,blocked
0,0.54976356,1.0,s_ms,c_ma,c_ms,blocked
0,0.50592315,1.0,s_ms,c_ma,c_ma,blocked
0,0.539993,1.0,s_ms,c_ma,c_ms,blocked
0,0.57929903,1.0,s_ms,c_ma,c_ma,blocked
0,0.6669525,1.0,s_ms,c_ma,c_ms,blocked
0,0.00022024872,0.0,s_ma,c_ms,c_ms,blocked
0,0.0001298174,0.0,s_ma,c_ms,c_ma,blocked
0,1.08429595e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.0002866297,0.0,s_ma,c_ms,c_ma,blocked
0,4.9083377e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.1095561,0.0,s_ms,c_ms,c_ma,blocked
0,0.070189565,0.0,s_ms,c_ms,c_ms,blocked
0,0.07905268,0.0,s_ms,c_ms,c_ms,blocked
0,0.099399,0.0,s_ms,c_ms,c_ma,blocked
0,0.05620905,0.0,s_ms,c_ms,c_ms,blocked
0,0.0005227675,0.0,s_ma,c_ma,c_ms,blocked
0,0.0005155958,0.0,s_ma,c_ma,c_ma,blocked
0,0.00031514378,0.0,s_ma,c_ma,c_ms,blocked
0,8.324602e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.502911,1.0,s_ms,c_ma,c_ma,blocked
0,0.5030808,1.0,s_ms,c_ma,c_ms,blocked
0,0.4438436,0.0,s_ms,c_ma,c_ma,blocked
0,0.50402915,1.0,s_ms,c_ma,c_ms,blocked
0,0.49998274,0.0,s_ms,c_ma,c_ma,blocked
0,3.800913e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.0005191207,0.0,s_ma,c_ms,c_ma,blocked
0,0.0004503926,0.0,s_ma,c_ms,c_ms,blocked
0,0.0013062378,0.0,s_ma,c_ms,c_ma,blocked
0,0.00028416037,0.0,s_ma,c_ms,c_ma,blocked
0,0.09287435,0.0,s_ms,c_ms,c_ma,blocked
0,0.05303266,0.0,s_ms,c_ms,c_ms,blocked
0,0.04169273,0.0,s_ms,c_ms,c_ms,blocked
0,0.07065081,0.0,s_ms,c_ms,c_ma,blocked
0,0.3059856,0.0,s_ms,c_ms,c_ms,blocked
0,0.0019316257,0.0,s_ma,c_ma,c_ms,blocked
0,0.00048482488,0.0,s_ma,c_ma,c_ma,blocked
0,0.0011380014,0.0,s_ma,c_ma,c_ms,blocked
0,0.002446137,0.0,s_ma,c_ma,c_ms,blocked
0,0.5752387,1.0,s_ms,c_ma,c_ma,blocked
0,0.6031469,1.0,s_ms,c_ma,c_ms,blocked
0,0.57244277,1.0,s_ms,c_ma,c_ma,blocked
0,0.57563305,1.0,s_ms,c_ma,c_ms,blocked
0,0.71066594,1.0,s_ms,c_ma,c_ma,blocked
0,6.9567122e-06,0.0,s_ma,c_ms,c_ma,blocked
0,2.782844e-05,0.0,s_ma,c_ms,c_ms,blocked
0,7.763269e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.00011998701,0.0,s_ma,c_ms,c_ms,blocked
0,0.00036761098,0.0,s_ma,c_ms,c_ms,blocked
0,0.10125789,0.0,s_ms,c_ms,c_ms,blocked
0,0.12120846,0.0,s_ms,c_ms,c_ma,blocked
0,0.094001755,0.0,s_ms,c_ms,c_ma,blocked
0,0.06442252,0.0,s_ms,c_ms,c_ms,blocked
0,0.18832883,0.0,s_ms,c_ms,c_ma,blocked
0,0.0095654195,0.0,s_ma,c_ma,c_ma,blocked
0,0.00028494134,0.0,s_ma,c_ma,c_ms,blocked
0,0.0011385703,0.0,s_ma,c_ma,c_ms,blocked
0,0.00036950907,0.0,s_ma,c_ma,c_ma,blocked
0,0.5120744,1.0,s_ms,c_ma,c_ms,blocked
0,0.55316716,1.0,s_ms,c_ma,c_ma,blocked
0,0.6108782,1.0,s_ms,c_ma,c_ms,blocked
0,0.5157054,1.0,s_ms,c_ma,c_ma,blocked
0,0.62455,1.0,s_ms,c_ma,c_ms,blocked
0,5.656146e-06,0.0,s_ma,c_ms,c_ma,blocked
0,0.00017012584,0.0,s_ma,c_ms,c_ms,blocked
0,0.00015509008,0.0,s_ma,c_ms,c_ma,blocked
0,0.00017020201,0.0,s_ma,c_ms,c_ms,blocked
0,1.9559284e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.0735074,0.0,s_ms,c_ms,c_ms,blocked
0,0.044266634,0.0,s_ms,c_ms,c_ma,blocked
0,0.056551278,0.0,s_ms,c_ms,c_ma,blocked
0,0.11855997,0.0,s_ms,c_ms,c_ms,blocked
0,0.12929343,0.0,s_ms,c_ms,c_ma,blocked
0,0.0006290734,0.0,s_ma,c_ma,c_ma,blocked
0,7.684852e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.0025398703,0.0,s_ma,c_ma,c_ms,blocked
0,0.000383983,0.0,s_ma,c_ma,c_ma,blocked
0,0.583356,1.0,s_ms,c_ma,c_ms,blocked
0,0.54840386,1.0,s_ms,c_ma,c_ma,blocked
0,0.5445523,1.0,s_ms,c_ma,c_ms,blocked
0,0.594748,1.0,s_ms,c_ma,c_ma,blocked
0,0.5210745,1.0,s_ms,c_ma,c_ms,blocked
0,0.35157168,0.0,s_ms,c_ms,c_ms,blocked
0,0.3583651,0.0,s_ms,c_ms,c_ma,blocked
0,0.32465896,0.0,s_ms,c_ms,c_ms,blocked
0,0.5720531,1.0,s_ms,c_ms,c_ma,blocked
0,0.3476836,0.0,s_ms,c_ms,c_ma,blocked
0,0.0007803533,0.0,s_ma,c_ms,c_ma,blocked
0,0.00057305815,0.0,s_ma,c_ms,c_ms,blocked
0,4.6953402e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.0007870261,0.0,s_ma,c_ms,c_ma,blocked
0,0.0025045746,0.0,s_ma,c_ms,c_ms,blocked
0,0.3673858,0.0,s_ms,c_ma,c_ms,blocked
0,0.3351327,0.0,s_ms,c_ma,c_ma,blocked
0,0.3625452,0.0,s_ms,c_ma,c_ma,blocked
0,0.3848392,0.0,s_ms,c_ma,c_ms,blocked
0,0.34230787,0.0,s_ms,c_ma,c_ms,blocked
0,0.00038577808,0.0,s_ma,c_ma,c_ms,blocked
0,0.00059222913,0.0,s_ma,c_ma,c_ma,blocked
0,0.00027151778,0.0,s_ma,c_ma,c_ms,blocked
0,0.00013587126,0.0,s_ma,c_ma,c_ma,blocked
0,0.22552137,0.0,s_ms,c_ms,c_ma,blocked
0,0.28052276,0.0,s_ms,c_ms,c_ms,blocked
0,0.24960272,0.0,s_ms,c_ms,c_ma,blocked
0,0.2739143,0.0,s_ms,c_ms,c_ms,blocked
0,0.2622402,0.0,s_ms,c_ms,c_ms,blocked
0,0.0017140203,0.0,s_ma,c_ms,c_ms,blocked
0,0.001433043,0.0,s_ma,c_ms,c_ma,blocked
0,3.5774738e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.0001234987,0.0,s_ma,c_ms,c_ms,blocked
0,8.359732e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.38350144,0.0,s_ms,c_ma,c_ma,blocked
0,0.43209437,0.0,s_ms,c_ma,c_ms,blocked
0,0.29400057,0.0,s_ms,c_ma,c_ms,blocked
0,0.3629688,0.0,s_ms,c_ma,c_ma,blocked
0,0.3191005,0.0,s_ms,c_ma,c_ma,blocked
0,0.00036513153,0.0,s_ma,c_ma,c_ms,blocked
0,8.857227e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.00042223372,0.0,s_ma,c_ma,c_ma,blocked
0,3.9702914e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.28163984,0.0,s_ms,c_ms,c_ms,blocked
0,0.29075867,0.0,s_ms,c_ms,c_ma,blocked
0,0.23044807,0.0,s_ms,c_ms,c_ms,blocked
0,0.37809497,0.0,s_ms,c_ms,c_ma,blocked
0,0.16463754,0.0,s_ms,c_ms,c_ma,blocked
0,0.0009898742,0.0,s_ma,c_ms,c_ma,blocked
0,0.0012061642,0.0,s_ma,c_ms,c_ms,blocked
0,0.00021899825,0.0,s_ma,c_ms,c_ms,blocked
0,0.000118219796,0.0,s_ma,c_ms,c_ma,blocked
0,1.0060882e-05,0.0,s_ma,c_ms,c_ms,blocked
0,0.34654447,0.0,s_ms,c_ma,c_ms,blocked
0,0.46419203,0.0,s_ms,c_ma,c_ma,blocked
0,0.32254258,0.0,s_ms,c_ma,c_ma,blocked
0,0.28020138,0.0,s_ms,c_ma,c_ms,blocked
0,0.3521665,0.0,s_ms,c_ma,c_ms,blocked
0,0.00051581796,0.0,s_ma,c_ma,c_ma,blocked
0,8.4546446e-05,0.0,s_ma,c_ma,c_ms,blocked
0,5.2050646e-06,0.0,s_ma,c_ma,c_ms,blocked
0,1.9519077e-05,0.0,s_ma,c_ma,c_ma,blocked
0,0.27278554,0.0,s_ms,c_ms,c_ma,blocked
0,0.32001644,0.0,s_ms,c_ms,c_ms,blocked
0,0.31825882,0.0,s_ms,c_ms,c_ma,blocked
0,0.28713864,0.0,s_ms,c_ms,c_ms,blocked
0,0.2489474,0.0,s_ms,c_ms,c_ms,blocked
0,0.0001969405,0.0,s_ma,c_ms,c_ms,blocked
0,0.0024069974,0.0,s_ma,c_ms,c_ma,blocked
0,0.00026778103,0.0,s_ma,c_ms,c_ma,blocked
0,0.0009871513,0.0,s_ma,c_ms,c_ms,blocked
0,1.7991195e-05,0.0,s_ma,c_ms,c_ma,blocked
0,0.37191927,0.0,s_ms,c_ma,c_ma,blocked
0,0.40041232,0.0,s_ms,c_ma,c_ms,blocked
0,0.31609595,0.0,s_ms,c_ma,c_ms,blocked
0,0.3933234,0.0,s_ms,c_ma,c_ma,blocked
0,0.31564713,0.0,s_ms,c_ma,c_ma,blocked
0,0.00023837366,0.0,s_ma,c_ma,c_ms,blocked
0,0.00043175733,0.0,s_ma,c_ma,c_ma,blocked
0,5.3118692e-06,0.0,s_ma,c_ma,c_ms,blocked
0,1.7586231e-05,0.0,s_ma,c_ma,c_ms,blocked
0,0.2708253,0.0,s_ms,c_ms,c_ms,blocked
0,0.26335013,0.0,s_ms,c_ms,c_ma,blocked
0,0.17600891,0.0,s_ms,c_ms,c_ms,blocked
0,0.3159001,0.0,s_ms,c_ms,c_ma,blocked
0,0.22597176,0.0,s_ms,c_ms,c_ma,blocked
0,0.00047607385,0.0,s_ma,c_ms,c_ma,blocked
0,0.0009193404,0.0,s_ma,c_ms,c_ms,blocked
0,0.00020940125,0.0,s_ma,c_ms,c_ms,blocked
0,0.00013246338,0.0,s_ma,c_ms,c_ma,blocked
0,0.00016253586,0.0,s_ma,c_ms,c_ms,blocked
0,0.2333713,0.0,s_ms,c_ma,c_ms,blocked
0,0.46004185,0.0,s_ms,c_ma,c_ma,blocked
0,0.22737515,0.0,s_ms,c_ma,c_ma,blocked
0,0.29262868,0.0,s_ms,c_ma,c_ms,blocked
0,0.3863411,0.0,s_ms,c_ma,c_ms,blocked
0,0.00012638888,0.0,s_ma,c_ma,c_ma,blocked
0,3.6831407e-05,0.0,s_ma,c_ma,c_ms,blocked
0,1.9975505e-05,0.0,s_ma,c_ma,c_ma,blocked
0,1.66431e-05,0.0,s_ma,c_ma,c_ms,blocked
0,4.8316e-06,0.0,s_ma,c_ma,c_ms,interleaved
0,3.09784e-06,0.0,s_ma,c_ma,c_ma,interleaved
0,1.2075422e-05,0.0,s_ma,c_ma,c_ms,interleaved
0,8.682042e-06,0.0,s_ma,c_ma,c_ms,interleaved
0,0.094641045,0.0,s_ms,c_ma,c_ms,interleaved
0,0.17413196,0.0,s_ms,c_ma,c_ma,interleaved
0,0.19967252,0.0,s_ms,c_ma,c_ma,interleaved
0,0.18811971,0.0,s_ms,c_ma,c_ms,interleaved
0,0.22025166,0.0,s_ms,c_ma,c_ma,interleaved
0,6.0844695e-06,0.0,s_ma,c_ms,c_ma,interleaved
0,0.0006528248,0.0,s_ma,c_ms,c_ms,interleaved
0,4.3165783e-05,0.0,s_ma,c_ms,c_ms,interleaved
0,6.7272344e-06,0.0,s_ma,c_ms,c_ma,interleaved
0,5.679636e-06,0.0,s_ma,c_ms,c_ma,interleaved
0,0.16749178,0.0,s_ms,c_ms,c_ms,interleaved
0,0.28552657,0.0,s_ms,c_ms,c_ma,interleaved
0,0.3415088,0.0,s_ms,c_ms,c_ms,interleaved
0,0.25448337,0.0,s_ms,c_ms,c_ma,interleaved
0,0.24893835,0.0,s_ms,c_ms,c_ms,interleaved
0,5.1972943e-06,0.0,s_ma,c_ma,c_ms,interleaved
0,1.9552439e-05,0.0,s_ma,c_ma,c_ms,interleaved
0,2.2711092e-06,0.0,s_ma,c_ma,c_ma,interleaved
0,2.4120041e-05,0.0,s_ma,c_ma,c_ma,interleaved
0,0.0938462,0.0,s_ms,c_ma,c_ma,interleaved
0,0.09746925,0.0,s_ms,c_ma,c_ms,interleaved
0,0.1501668,0.0,s_ms,c_ma,c_ms,interleaved
0,0.094448365,0.0,s_ms,c_ma,c_ma,interleaved
0,0.1481725,0.0,s_ms,c_ma,c_ms,interleaved
0,0.000105396364,0.0,s_ma,c_ms,c_ms,interleaved
0,0.00044671266,0.0,s_ma,c_ms,c_ma,interleaved
0,0.00044207144,0.0,s_ma,c_ms,c_ma,interleaved
0,2.1373462e-05,0.0,s_ma,c_ms,c_ms,interleaved
0,0.00012572584,0.0,s_ma,c_ms,c_ms,interleaved
0,0.15068512,0.0,s_ms,c_ms,c_ma,interleaved
0,0.15954399,0.0,s_ms,c_ms,c_ms,interleaved
0,0.16098425,0.0,s_ms,c_ms,c_ma,interleaved
0,0.19803783,0.0,s_ms,c_ms,c_ms,interleaved
0,0.20602891,0.0,s_ms,c_ms,c_ma,interleaved
0,3.4974864e-06,0.0,s_ma,c_ma,c_ma,interleaved
0,2.1268703e-05,0.0,s_ma,c_ma,c_ms,interleaved
0,2.2706658e-05,0.0,s_ma,c_ma,c_ms,interleaved
0,2.3881254e-05,0.0,s_ma,c_ma,c_ms,interleaved
0,0.07216163,0.0,s_ms,c_ma,c_ms,interleaved
0,0.054068133,0.0,s_ms,c_ma,c_ma,interleaved
0,0.22132407,0.0,s_ms,c_ma,c_ma,interleaved
0,0.40987992,0.0,s_ms,c_ma,c_ms,interleaved
0,0.1712713,0.0,s_ms,c_ma,c_ma,interleaved
0,0.00014698679,0.0,s_ma,c_ms,c_ma,interleaved
0,1.76643e-05,0.0,s_ma,c_ms,c_ms,interleaved
0,0.00046183914,0.0,s_ma,c_ms,c_ms,interleaved
0,0.00032847753,0.0,s_ma,c_ms,c_ma,interleaved
0,0.0001012899,0.0,s_ma,c_ms,c_ma,interleaved
0,0.2961711,0.0,s_ms,c_ms,c_ms,interleaved
0,0.43773943,0.0,s_ms,c_ms,c_ma,interleaved
0,0.2691698,0.0,s_ms,c_ms,c_ms,interleaved
0,0.30238873,0.0,s_ms,c_ms,c_ma,interleaved
0,0.4944042,0.0,s_ms,c_ms,c_ms,interleaved
